layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_18,15,2.243537979602814,0.10573267896594012,0.4309318737499416,0.18512215514089989
decoder_attn_19,0,1.0913887224197387,0.034484728862673716,0.04580278601497412,0.010726557107328413
decoder_attn_19,1,1.5483274995088576,0.036657073997425765,0.21626874146051706,0.03808780165310633
decoder_attn_19,2,2.441247323989868,0.13006439979978515,0.3656953740678728,0.1017145729069074
decoder_attn_19,3,2.400538577079773,0.12134127979062552,0.433572104498744,0.13548234878048565
decoder_attn_19,4,2.2719454538822172,0.08164365350191342,0.5440169462934137,0.14747666006032467
decoder_attn_19,5,1.6659689412117005,0.06414733187452819,0.19739542912691832,0.0772286590946626
decoder_attn_19,6,2.305542905807495,0.09130398785027063,0.5382644528150559,0.09392132948364547
decoder_attn_19,7,1.9968556541204452,0.09496089137274238,0.538960518836975,0.0992846226513899
decoder_attn_19,8,2.045009579062462,0.05869964641957991,0.29363724021241067,0.07704262669611157
decoder_attn_19,9,1.1257977685928344,0.066717696814148,0.045971419184934345,0.02528606604100466
decoder_attn_19,10,1.8430059435367585,0.038954010505644565,0.44622514739632607,0.060381817680981845
decoder_attn_19,11,2.641628562450409,0.0673897392073013,0.5911850057914854,0.1080312368942882
decoder_attn_19,12,2.3796203079223632,0.06781476908288533,0.4159509285539389,0.07919940507840041
decoder_attn_19,13,2.3583248012065887,0.12869101322352516,0.47328979276120664,0.12477263074800454
decoder_attn_19,14,2.311033175230026,0.1072611879517072,0.4099318415299058,0.07957047749695445
decoder_attn_19,15,2.381769311666489,0.10519331259143679,0.46357720851898193,0.0940745764165155
decoder_attn_2,0,2.6677751412391664,0.09618910190183319,0.6152131849527359,0.22562453898113594
decoder_attn_2,1,2.7316986184120178,0.09788891329391644,0.6535862474143506,0.19506248539394014
decoder_attn_2,2,2.8314671862125396,0.08412663474350054,0.5816823429614305,0.20377187685933984
decoder_attn_2,3,2.7583173677921295,0.07138072781299032,0.6442399184033275,0.17142551511338733
decoder_attn_2,4,2.9817302792072296,0.10939415730706345,0.647800389714539,0.22167612049598084
decoder_attn_2,5,2.9676577725410462,0.11724443580252993,0.637437867373228,0.2338693722715964
decoder_attn_2,6,3.1851599757671356,0.10034196762385207,0.6237989350780845,0.1444749496084646
decoder_attn_2,7,1.9421810483932496,0.042313523573742545,0.7627387385815382,0.12965157435288094
decoder_attn_2,8,3.1461251287460326,0.10936028614878211,0.6217407738044858,0.22069463458265773
decoder_attn_2,9,3.108545352935791,0.11103194297636372,0.6241365043446422,0.22577558154888067
decoder_attn_2,10,2.577156413793564,0.09546039794227323,0.5364216614887118,0.1520718803325491
decoder_attn_2,11,2.839261381387711,0.0874777601711964,0.5041891216486692,0.1734161591424149
decoder_attn_2,12,2.8928581218719485,0.09766568464849146,0.6396037432178855,0.21519969212814918
decoder_attn_2,13,2.9492956297397614,0.09242131676611064,0.6065977369993925,0.23580165507263445
decoder_attn_2,14,3.1651977264881133,0.08386169864430228,0.640025302618742,0.23077877143652184
